employee_id,snapshot_record_year,date_hired,date_terminated,age,years_employed,job_title,store_id,gender,status_year,employee_status
1742,12/31/2007,11/6/1990,12/30/2015,56,17,Meat Cutter,37,Male,2007,ACTIVE
1742,12/31/2008,11/6/1990,12/30/2015,57,18,Meat Cutter,37,Male,2008,ACTIVE
1742,12/31/2009,11/6/1990,12/30/2015,58,19,Meat Cutter,37,Male,2009,ACTIVE
1742,12/31/2010,11/6/1990,12/30/2015,59,20,Meat Cutter,37,Male,2010,ACTIVE
1742,12/31/2011,11/6/1990,12/30/2015,60,21,Meat Cutter,37,Male,2011,ACTIVE
1742,12/31/2012,11/6/1990,12/30/2015,61,22,Meat Cutter,37,Male,2012,ACTIVE
1742,12/31/2013,11/6/1990,12/30/2015,62,23,Meat Cutter,37,Male,2013,ACTIVE
1742,12/31/2014,11/6/1990,12/30/2015,63,24,Meat Cutter,37,Male,2014,ACTIVE
1743,12/31/2006,11/6/1990,,55,16,Meat Cutter,18,Female,2006,ACTIVE
1743,12/31/2007,11/6/1990,,56,17,Meat Cutter,18,Female,2007,ACTIVE
1743,12/31/2008,11/6/1990,,57,18,Meat Cutter,18,Female,2008,ACTIVE
1743,12/31/2009,11/6/1990,,58,19,Meat Cutter,18,Female,2009,ACTIVE
1743,12/31/2010,11/6/1990,,59,20,Meat Cutter,18,Female,2010,ACTIVE
1743,12/31/2011,11/6/1990,,60,21,Meat Cutter,18,Female,2011,ACTIVE
1743,12/31/2012,11/6/1990,,61,22,Meat Cutter,18,Female,2012,ACTIVE
1743,12/31/2013,11/6/1990,,62,23,Meat Cutter,18,Female,2013,ACTIVE
1743,12/31/2014,11/6/1990,,63,24,Meat Cutter,18,Female,2014,ACTIVE
1743,12/31/2015,11/6/1990,,64,25,Meat Cutter,18,Female,2015,ACTIVE
1744,12/31/2006,11/7/1990,,55,16,Dairy Person,29,Female,2006,ACTIVE
1744,12/31/2007,11/7/1990,,56,17,Dairy Person,29,Female,2007,ACTIVE
1744,12/31/2008,11/7/1990,,57,18,Dairy Person,29,Female,2008,ACTIVE
1744,12/31/2009,11/7/1990,,58,19,Dairy Person,29,Female,2009,ACTIVE
1744,12/31/2010,11/7/1990,,59,20,Dairy Person,29,Female,2010,ACTIVE
1744,12/31/2011,11/7/1990,,60,21,Dairy Person,29,Female,2011,ACTIVE
1744,12/31/2012,11/7/1990,,61,22,Dairy Person,29,Female,2012,ACTIVE
1744,12/31/2013,11/7/1990,,62,23,Dairy Person,29,Female,2013,ACTIVE
1744,12/31/2014,11/7/1990,,63,24,Dairy Person,29,Female,2014,ACTIVE
1744,12/31/2015,11/7/1990,,64,25,Dairy Person,29,Female,2015,ACTIVE
1745,12/31/2006,11/9/1990,,55,16,Produce Manager,44,Male,2006,ACTIVE
1745,12/31/2007,11/9/1990,,56,17,Produce Manager,44,Male,2007,ACTIVE
1745,12/31/2008,11/9/1990,,57,18,Produce Manager,44,Male,2008,ACTIVE
1745,12/31/2009,11/9/1990,,58,19,Produce Manager,44,Male,2009,ACTIVE
1745,12/31/2010,11/9/1990,,59,20,Produce Manager,44,Male,2010,ACTIVE
1745,12/31/2011,11/9/1990,,60,21,Produce Manager,44,Male,2011,ACTIVE
1745,12/31/2012,11/9/1990,,61,22,Produce Manager,44,Male,2012,ACTIVE
1745,12/31/2013,11/9/1990,,62,23,Produce Manager,44,Male,2013,ACTIVE
1745,12/31/2014,11/9/1990,,63,24,Produce Manager,44,Male,2014,ACTIVE
1745,12/31/2015,11/9/1990,,64,25,Produce Manager,44,Male,2015,ACTIVE
1750,12/31/2006,11/14/1990,,55,16,Meat Cutter,15,Female,2006,ACTIVE
1750,12/31/2007,11/14/1990,,56,17,Meat Cutter,15,Female,2007,ACTIVE
1750,12/31/2008,11/14/1990,,57,18,Meat Cutter,15,Female,2008,ACTIVE
1750,12/31/2009,11/14/1990,,58,19,Meat Cutter,15,Female,2009,ACTIVE
1750,12/31/2010,11/14/1990,,59,20,Meat Cutter,15,Female,2010,ACTIVE
1750,12/31/2011,11/14/1990,,60,21,Meat Cutter,15,Female,2011,ACTIVE
1750,12/31/2012,11/14/1990,,61,22,Meat Cutter,15,Female,2012,ACTIVE
1750,12/31/2013,11/14/1990,,62,23,Meat Cutter,15,Female,2013,ACTIVE
1750,12/31/2014,11/14/1990,,63,24,Meat Cutter,15,Female,2014,ACTIVE
1750,12/31/2015,11/14/1990,,64,25,Meat Cutter,15,Female,2015,ACTIVE
1754,12/31/2006,11/20/1990,,55,16,Meat Cutter,26,Male,2006,ACTIVE
1754,12/31/2007,11/20/1990,,56,17,Meat Cutter,26,Male,2007,ACTIVE
1754,12/31/2008,11/20/1990,,57,18,Meat Cutter,26,Male,2008,ACTIVE
1754,12/31/2009,11/20/1990,,58,19,Meat Cutter,26,Male,2009,ACTIVE
1754,12/31/2010,11/20/1990,,59,20,Meat Cutter,26,Male,2010,ACTIVE
1754,12/31/2011,11/20/1990,,60,21,Meat Cutter,26,Male,2011,ACTIVE
1754,12/31/2012,11/20/1990,,61,22,Meat Cutter,26,Male,2012,ACTIVE
1754,12/31/2013,11/20/1990,,62,23,Meat Cutter,26,Male,2013,ACTIVE
1754,12/31/2014,11/20/1990,,63,24,Meat Cutter,26,Male,2014,ACTIVE
1754,12/31/2015,11/20/1990,,64,25,Meat Cutter,26,Male,2015,ACTIVE
1755,12/31/2006,11/21/1990,,55,16,Meat Cutter,21,Male,2006,ACTIVE
1755,12/31/2007,11/21/1990,,56,17,Meat Cutter,21,Male,2007,ACTIVE
1755,12/31/2008,11/21/1990,,57,18,Meat Cutter,21,Male,2008,ACTIVE
1755,12/31/2009,11/21/1990,,58,19,Meat Cutter,21,Male,2009,ACTIVE
1755,12/31/2010,11/21/1990,,59,20,Meat Cutter,21,Male,2010,ACTIVE
1755,12/31/2011,11/21/1990,,60,21,Meat Cutter,21,Male,2011,ACTIVE
1755,12/31/2012,11/21/1990,,61,22,Meat Cutter,21,Male,2012,ACTIVE
1755,12/31/2013,11/21/1990,,62,23,Meat Cutter,21,Male,2013,ACTIVE
1755,12/31/2014,11/21/1990,,63,24,Meat Cutter,21,Male,2014,ACTIVE
1755,12/31/2015,11/21/1990,,64,25,Meat Cutter,21,Male,2015,ACTIVE
1757,12/31/2006,11/22/1990,,55,16,Meat Cutter,18,Female,2006,ACTIVE
1757,12/31/2007,11/22/1990,,56,17,Meat Cutter,18,Female,2007,ACTIVE
1757,12/31/2008,11/22/1990,,57,18,Meat Cutter,18,Female,2008,ACTIVE
1757,12/31/2009,11/22/1990,,58,19,Meat Cutter,18,Female,2009,ACTIVE
1757,12/31/2010,11/22/1990,,59,20,Meat Cutter,18,Female,2010,ACTIVE
1757,12/31/2011,11/22/1990,,60,21,Meat Cutter,18,Female,2011,ACTIVE
1757,12/31/2012,11/22/1990,,61,22,Meat Cutter,18,Female,2012,ACTIVE
1757,12/31/2013,11/22/1990,,62,23,Meat Cutter,18,Female,2013,ACTIVE
1757,12/31/2014,11/22/1990,,63,24,Meat Cutter,18,Female,2014,ACTIVE
1757,12/31/2015,11/22/1990,,64,25,Meat Cutter,18,Female,2015,ACTIVE
1758,12/31/2006,11/25/1990,,55,16,Meats Manager,25,Female,2006,ACTIVE
1758,12/31/2007,11/25/1990,,56,17,Meats Manager,25,Female,2007,ACTIVE
1758,12/31/2008,11/25/1990,,57,18,Meats Manager,25,Female,2008,ACTIVE
1758,12/31/2009,11/25/1990,,58,19,Meats Manager,25,Female,2009,ACTIVE
1758,12/31/2010,11/25/1990,,59,20,Meats Manager,25,Female,2010,ACTIVE
1758,12/31/2011,11/25/1990,,60,21,Meats Manager,25,Female,2011,ACTIVE
1758,12/31/2012,11/25/1990,,61,22,Meats Manager,25,Female,2012,ACTIVE
1758,12/31/2013,11/25/1990,,62,23,Meats Manager,25,Female,2013,ACTIVE
1758,12/31/2014,11/25/1990,,63,24,Meats Manager,25,Female,2014,ACTIVE
1758,12/31/2015,11/25/1990,,64,25,Meats Manager,25,Female,2015,ACTIVE
1762,12/31/2006,11/28/1990,,55,16,Meat Cutter,16,Female,2006,ACTIVE
1762,12/31/2007,11/28/1990,,56,17,Meat Cutter,16,Female,2007,ACTIVE
1762,12/31/2008,11/28/1990,,57,18,Meat Cutter,16,Female,2008,ACTIVE
1762,12/31/2009,11/28/1990,,58,19,Meat Cutter,16,Female,2009,ACTIVE
1762,12/31/2010,11/28/1990,,59,20,Meat Cutter,16,Female,2010,ACTIVE
1762,12/31/2011,11/28/1990,,60,21,Meat Cutter,16,Female,2011,ACTIVE
1762,12/31/2012,11/28/1990,,61,22,Meat Cutter,16,Female,2012,ACTIVE
1762,12/31/2013,11/28/1990,,62,23,Meat Cutter,16,Female,2013,ACTIVE
1762,12/31/2014,11/28/1990,,63,24,Meat Cutter,16,Female,2014,ACTIVE
1762,12/31/2015,11/28/1990,,64,25,Meat Cutter,16,Female,2015,ACTIVE
1763,12/31/2006,11/30/1990,,55,16,Produce Manager,25,Male,2006,ACTIVE
1763,12/31/2007,11/30/1990,,56,17,Produce Manager,25,Male,2007,ACTIVE
1763,12/31/2008,11/30/1990,,57,18,Produce Manager,25,Male,2008,ACTIVE
1763,12/31/2009,11/30/1990,,58,19,Produce Manager,25,Male,2009,ACTIVE
1763,12/31/2010,11/30/1990,,59,20,Produce Manager,25,Male,2010,ACTIVE
1763,12/31/2011,11/30/1990,,60,21,Produce Manager,25,Male,2011,ACTIVE
1763,12/31/2012,11/30/1990,,61,22,Produce Manager,25,Male,2012,ACTIVE
1763,12/31/2013,11/30/1990,,62,23,Produce Manager,25,Male,2013,ACTIVE
1763,12/31/2014,11/30/1990,,63,24,Produce Manager,25,Male,2014,ACTIVE
1763,12/31/2015,11/30/1990,,64,25,Produce Manager,25,Male,2015,ACTIVE
1767,12/31/2006,12/6/1990,,55,16,Bakery Manager,44,Male,2006,ACTIVE
1767,12/31/2007,12/6/1990,,56,17,Bakery Manager,44,Male,2007,ACTIVE
1767,12/31/2008,12/6/1990,,57,18,Bakery Manager,44,Male,2008,ACTIVE
1767,12/31/2009,12/6/1990,,58,19,Bakery Manager,44,Male,2009,ACTIVE
1767,12/31/2010,12/6/1990,,59,20,Bakery Manager,44,Male,2010,ACTIVE
1767,12/31/2011,12/6/1990,,60,21,Bakery Manager,44,Male,2011,ACTIVE
1767,12/31/2012,12/6/1990,,61,22,Bakery Manager,44,Male,2012,ACTIVE
1767,12/31/2013,12/6/1990,,62,23,Bakery Manager,44,Male,2013,ACTIVE
1767,12/31/2014,12/6/1990,,63,24,Bakery Manager,44,Male,2014,ACTIVE
1767,12/31/2015,12/6/1990,,64,25,Bakery Manager,44,Male,2015,ACTIVE
1768,12/31/2006,12/7/1990,,55,16,Store Manager,17,Male,2006,ACTIVE
1768,12/31/2007,12/7/1990,,56,17,Store Manager,17,Male,2007,ACTIVE
1768,12/31/2008,12/7/1990,,57,18,Store Manager,17,Male,2008,ACTIVE
1768,12/31/2009,12/7/1990,,58,19,Store Manager,17,Male,2009,ACTIVE
1768,12/31/2010,12/7/1990,,59,20,Store Manager,17,Male,2010,ACTIVE
1768,12/31/2011,12/7/1990,,60,21,Store Manager,17,Male,2011,ACTIVE
1768,12/31/2012,12/7/1990,,61,22,Store Manager,17,Male,2012,ACTIVE
1768,12/31/2013,12/7/1990,,62,23,Store Manager,17,Male,2013,ACTIVE
1768,12/31/2014,12/7/1990,,63,24,Store Manager,17,Male,2014,ACTIVE
1768,12/31/2015,12/7/1990,,64,25,Store Manager,17,Male,2015,ACTIVE
1769,12/31/2006,12/7/1990,,55,16,Processed Foods Manager,28,Male,2006,ACTIVE
1769,12/31/2007,12/7/1990,,56,17,Processed Foods Manager,28,Male,2007,ACTIVE
1769,12/31/2008,12/7/1990,,57,18,Processed Foods Manager,28,Male,2008,ACTIVE
1769,12/31/2009,12/7/1990,,58,19,Processed Foods Manager,28,Male,2009,ACTIVE
1769,12/31/2010,12/7/1990,,59,20,Processed Foods Manager,28,Male,2010,ACTIVE
1769,12/31/2011,12/7/1990,,60,21,Processed Foods Manager,28,Male,2011,ACTIVE
1769,12/31/2012,12/7/1990,,61,22,Processed Foods Manager,28,Male,2012,ACTIVE
1769,12/31/2013,12/7/1990,,62,23,Processed Foods Manager,28,Male,2013,ACTIVE
1769,12/31/2014,12/7/1990,,63,24,Processed Foods Manager,28,Male,2014,ACTIVE
1769,12/31/2015,12/7/1990,,64,25,Processed Foods Manager,28,Male,2015,ACTIVE
1770,12/31/2006,12/8/1990,,55,16,Dairy Person,44,Male,2006,ACTIVE
1770,12/31/2007,12/8/1990,,56,17,Dairy Person,44,Male,2007,ACTIVE
1770,12/31/2008,12/8/1990,,57,18,Dairy Person,44,Male,2008,ACTIVE
1770,12/31/2009,12/8/1990,,58,19,Dairy Person,44,Male,2009,ACTIVE
1770,12/31/2010,12/8/1990,,59,20,Dairy Person,44,Male,2010,ACTIVE
1770,12/31/2011,12/8/1990,,60,21,Dairy Person,44,Male,2011,ACTIVE
1770,12/31/2012,12/8/1990,,61,22,Dairy Person,44,Male,2012,ACTIVE
1770,12/31/2013,12/8/1990,,62,23,Dairy Person,44,Male,2013,ACTIVE
1770,12/31/2014,12/8/1990,,63,24,Dairy Person,44,Male,2014,ACTIVE
1770,12/31/2015,12/8/1990,,64,25,Dairy Person,44,Male,2015,ACTIVE
1771,12/31/2006,12/8/1990,,55,16,Meats Manager,1,Male,2006,ACTIVE
1771,12/31/2007,12/8/1990,,56,17,Meats Manager,1,Male,2007,ACTIVE
1771,12/31/2008,12/8/1990,,57,18,Meats Manager,1,Male,2008,ACTIVE
1771,12/31/2009,12/8/1990,,58,19,Meats Manager,1,Male,2009,ACTIVE
1771,12/31/2010,12/8/1990,,59,20,Meats Manager,1,Male,2010,ACTIVE
1771,12/31/2011,12/8/1990,,60,21,Meats Manager,1,Male,2011,ACTIVE
1771,12/31/2012,12/8/1990,,61,22,Meats Manager,1,Male,2012,ACTIVE
1771,12/31/2013,12/8/1990,,62,23,Meats Manager,1,Male,2013,ACTIVE
1771,12/31/2014,12/8/1990,,63,24,Meats Manager,1,Male,2014,ACTIVE
1771,12/31/2015,12/8/1990,,64,25,Meats Manager,1,Male,2015,ACTIVE
1773,12/31/2006,12/12/1990,,55,16,Meat Cutter,8,Male,2006,ACTIVE
1773,12/31/2007,12/12/1990,,56,17,Meat Cutter,8,Male,2007,ACTIVE
1773,12/31/2008,12/12/1990,,57,18,Meat Cutter,8,Male,2008,ACTIVE
1773,12/31/2009,12/12/1990,,58,19,Meat Cutter,8,Male,2009,ACTIVE
1773,12/31/2010,12/12/1990,,59,20,Meat Cutter,8,Male,2010,ACTIVE
1773,12/31/2011,12/12/1990,,60,21,Meat Cutter,8,Male,2011,ACTIVE
1773,12/31/2012,12/12/1990,,61,22,Meat Cutter,8,Male,2012,ACTIVE
1773,12/31/2013,12/12/1990,,62,23,Meat Cutter,8,Male,2013,ACTIVE
1773,12/31/2014,12/12/1990,,63,24,Meat Cutter,8,Male,2014,ACTIVE
1773,12/31/2015,12/12/1990,,64,25,Meat Cutter,8,Male,2015,ACTIVE
1774,12/31/2006,12/13/1990,,55,16,Processed Foods Manager,30,Male,2006,ACTIVE
1774,12/31/2007,12/13/1990,,56,17,Processed Foods Manager,30,Male,2007,ACTIVE
1774,12/31/2008,12/13/1990,,57,18,Processed Foods Manager,30,Male,2008,ACTIVE
1774,12/31/2009,12/13/1990,,58,19,Processed Foods Manager,30,Male,2009,ACTIVE
1774,12/31/2010,12/13/1990,,59,20,Processed Foods Manager,30,Male,2010,ACTIVE
1774,12/31/2011,12/13/1990,,60,21,Processed Foods Manager,30,Male,2011,ACTIVE
1774,12/31/2012,12/13/1990,,61,22,Processed Foods Manager,30,Male,2012,ACTIVE
1774,12/31/2013,12/13/1990,,62,23,Processed Foods Manager,30,Male,2013,ACTIVE
1774,12/31/2014,12/13/1990,,63,24,Processed Foods Manager,30,Male,2014,ACTIVE
1774,12/31/2015,12/13/1990,,64,25,Processed Foods Manager,30,Male,2015,ACTIVE
1775,12/31/2006,12/13/1990,,55,16,Processed Foods Manager,44,Male,2006,ACTIVE
1775,12/31/2007,12/13/1990,,56,17,Processed Foods Manager,44,Male,2007,ACTIVE
1775,12/31/2008,12/13/1990,,57,18,Processed Foods Manager,44,Male,2008,ACTIVE
1775,12/31/2009,12/13/1990,,58,19,Processed Foods Manager,44,Male,2009,ACTIVE
1775,12/31/2010,12/13/1990,,59,20,Processed Foods Manager,44,Male,2010,ACTIVE
1775,12/31/2011,12/13/1990,,60,21,Processed Foods Manager,44,Male,2011,ACTIVE
1775,12/31/2012,12/13/1990,,61,22,Processed Foods Manager,44,Male,2012,ACTIVE
1775,12/31/2013,12/13/1990,,62,23,Processed Foods Manager,44,Male,2013,ACTIVE
1775,12/31/2014,12/13/1990,,63,24,Processed Foods Manager,44,Male,2014,ACTIVE
1775,12/31/2015,12/13/1990,,64,25,Processed Foods Manager,44,Male,2015,ACTIVE
1776,12/31/2006,12/15/1990,,55,16,Customer Service Manager,44,Male,2006,ACTIVE
1776,12/31/2007,12/15/1990,,56,17,Customer Service Manager,44,Male,2007,ACTIVE
1776,12/31/2008,12/15/1990,,57,18,Customer Service Manager,44,Male,2008,ACTIVE
1776,12/31/2009,12/15/1990,,58,19,Customer Service Manager,44,Male,2009,ACTIVE
1776,12/31/2010,12/15/1990,,59,20,Customer Service Manager,44,Male,2010,ACTIVE
1776,12/31/2011,12/15/1990,,60,21,Customer Service Manager,44,Male,2011,ACTIVE
1776,12/31/2012,12/15/1990,,61,22,Customer Service Manager,44,Male,2012,ACTIVE
1776,12/31/2013,12/15/1990,,62,23,Customer Service Manager,44,Male,2013,ACTIVE
1776,12/31/2014,12/15/1990,,63,24,Customer Service Manager,44,Male,2014,ACTIVE
1776,12/31/2015,12/15/1990,,64,25,Customer Service Manager,44,Male,2015,ACTIVE
1777,12/31/2006,12/15/1990,,55,16,Meat Cutter,16,Female,2006,ACTIVE
1777,12/31/2007,12/15/1990,,56,17,Meat Cutter,16,Female,2007,ACTIVE
1777,12/31/2008,12/15/1990,,57,18,Meat Cutter,16,Female,2008,ACTIVE
1777,12/31/2009,12/15/1990,,58,19,Meat Cutter,16,Female,2009,ACTIVE
1777,12/31/2010,12/15/1990,,59,20,Meat Cutter,16,Female,2010,ACTIVE
1777,12/31/2011,12/15/1990,,60,21,Meat Cutter,16,Female,2011,ACTIVE
1777,12/31/2012,12/15/1990,,61,22,Meat Cutter,16,Female,2012,ACTIVE
1777,12/31/2013,12/15/1990,,62,23,Meat Cutter,16,Female,2013,ACTIVE
1777,12/31/2014,12/15/1990,,63,24,Meat Cutter,16,Female,2014,ACTIVE
1777,12/31/2015,12/15/1990,,64,25,Meat Cutter,16,Female,2015,ACTIVE
1779,12/31/2006,12/20/1990,,55,16,Dairy Person,5,Female,2006,ACTIVE
1779,12/31/2007,12/20/1990,,56,17,Dairy Person,5,Female,2007,ACTIVE
1779,12/31/2008,12/20/1990,,57,18,Dairy Person,5,Female,2008,ACTIVE
1779,12/31/2009,12/20/1990,,58,19,Dairy Person,5,Female,2009,ACTIVE
1779,12/31/2010,12/20/1990,,59,20,Dairy Person,5,Female,2010,ACTIVE
1779,12/31/2011,12/20/1990,,60,21,Dairy Person,5,Female,2011,ACTIVE
1779,12/31/2012,12/20/1990,,61,22,Dairy Person,5,Female,2012,ACTIVE
1779,12/31/2013,12/20/1990,,62,23,Dairy Person,5,Female,2013,ACTIVE
1779,12/31/2014,12/20/1990,,63,24,Dairy Person,5,Female,2014,ACTIVE
1779,12/31/2015,12/20/1990,,64,25,Dairy Person,5,Female,2015,ACTIVE
1780,12/31/2006,12/21/1990,12/30/2015,55,16,Store Manager,45,Female,2006,ACTIVE
1780,12/31/2007,12/21/1990,12/30/2015,56,17,Store Manager,45,Female,2007,ACTIVE
1780,12/31/2008,12/21/1990,12/30/2015,57,18,Store Manager,45,Female,2008,ACTIVE
1780,12/31/2009,12/21/1990,12/30/2015,58,19,Store Manager,45,Female,2009,ACTIVE
1780,12/31/2010,12/21/1990,12/30/2015,59,20,Store Manager,45,Female,2010,ACTIVE
1780,12/31/2011,12/21/1990,12/30/2015,60,21,Store Manager,45,Female,2011,ACTIVE
1780,12/31/2012,12/21/1990,12/30/2015,61,22,Store Manager,45,Female,2012,ACTIVE
1780,12/31/2013,12/21/1990,12/30/2015,62,23,Store Manager,45,Female,2013,ACTIVE
1780,12/31/2014,12/21/1990,12/30/2015,63,24,Store Manager,45,Female,2014,ACTIVE
1781,12/31/2006,12/22/1990,12/30/2015,55,16,Meats Manager,45,Female,2006,ACTIVE
1781,12/31/2007,12/22/1990,12/30/2015,56,17,Meats Manager,45,Female,2007,ACTIVE
1781,12/31/2008,12/22/1990,12/30/2015,57,18,Meats Manager,45,Female,2008,ACTIVE
1781,12/31/2009,12/22/1990,12/30/2015,58,19,Meats Manager,45,Female,2009,ACTIVE
1781,12/31/2010,12/22/1990,12/30/2015,59,20,Meats Manager,45,Female,2010,ACTIVE
1781,12/31/2011,12/22/1990,12/30/2015,60,21,Meats Manager,45,Female,2011,ACTIVE
1781,12/31/2012,12/22/1990,12/30/2015,61,22,Meats Manager,45,Female,2012,ACTIVE
1781,12/31/2013,12/22/1990,12/30/2015,62,23,Meats Manager,45,Female,2013,ACTIVE
1781,12/31/2014,12/22/1990,12/30/2015,63,24,Meats Manager,45,Female,2014,ACTIVE
1783,12/31/2006,12/23/1990,12/30/2015,55,16,Meat Cutter,37,Female,2006,ACTIVE
1783,12/31/2007,12/23/1990,12/30/2015,56,17,Meat Cutter,37,Female,2007,ACTIVE
1783,12/31/2008,12/23/1990,12/30/2015,57,18,Meat Cutter,37,Female,2008,ACTIVE
1783,12/31/2009,12/23/1990,12/30/2015,58,19,Meat Cutter,37,Female,2009,ACTIVE
1783,12/31/2010,12/23/1990,12/30/2015,59,20,Meat Cutter,37,Female,2010,ACTIVE
1783,12/31/2011,12/23/1990,12/30/2015,60,21,Meat Cutter,37,Female,2011,ACTIVE
1783,12/31/2012,12/23/1990,12/30/2015,61,22,Meat Cutter,37,Female,2012,ACTIVE
1783,12/31/2013,12/23/1990,12/30/2015,62,23,Meat Cutter,37,Female,2013,ACTIVE
1783,12/31/2014,12/23/1990,12/30/2015,63,24,Meat Cutter,37,Female,2014,ACTIVE
1784,12/31/2006,12/25/1990,12/30/2015,55,16,Meat Cutter,37,Male,2006,ACTIVE
1784,12/31/2007,12/25/1990,12/30/2015,56,17,Meat Cutter,37,Male,2007,ACTIVE
1784,12/31/2008,12/25/1990,12/30/2015,57,18,Meat Cutter,37,Male,2008,ACTIVE
1784,12/31/2009,12/25/1990,12/30/2015,58,19,Meat Cutter,37,Male,2009,ACTIVE
1784,12/31/2010,12/25/1990,12/30/2015,59,20,Meat Cutter,37,Male,2010,ACTIVE
1784,12/31/2011,12/25/1990,12/30/2015,60,21,Meat Cutter,37,Male,2011,ACTIVE
1784,12/31/2012,12/25/1990,12/30/2015,61,22,Meat Cutter,37,Male,2012,ACTIVE
1784,12/31/2013,12/25/1990,12/30/2015,62,23,Meat Cutter,37,Male,2013,ACTIVE
1784,12/31/2014,12/25/1990,12/30/2015,63,24,Meat Cutter,37,Male,2014,ACTIVE
1786,12/31/2006,12/25/1990,,55,16,Produce Manager,38,Female,2006,ACTIVE
1786,12/31/2007,12/25/1990,,56,17,Produce Manager,38,Female,2007,ACTIVE
1786,12/31/2008,12/25/1990,,57,18,Produce Manager,38,Female,2008,ACTIVE
1786,12/31/2009,12/25/1990,,58,19,Produce Manager,38,Female,2009,ACTIVE
1786,12/31/2010,12/25/1990,,59,20,Produce Manager,38,Female,2010,ACTIVE
1786,12/31/2011,12/25/1990,,60,21,Produce Manager,38,Female,2011,ACTIVE
1786,12/31/2012,12/25/1990,,61,22,Produce Manager,38,Female,2012,ACTIVE
1786,12/31/2013,12/25/1990,,62,23,Produce Manager,38,Female,2013,ACTIVE
1786,12/31/2014,12/25/1990,,63,24,Produce Manager,38,Female,2014,ACTIVE
1786,12/31/2015,12/25/1990,,64,25,Produce Manager,38,Female,2015,ACTIVE
1787,12/31/2006,12/26/1990,12/30/2015,55,16,Produce Manager,45,Female,2006,ACTIVE
1787,12/31/2007,12/26/1990,12/30/2015,56,17,Produce Manager,45,Female,2007,ACTIVE
1787,12/31/2008,12/26/1990,12/30/2015,57,18,Produce Manager,45,Female,2008,ACTIVE
1787,12/31/2009,12/26/1990,12/30/2015,58,19,Produce Manager,45,Female,2009,ACTIVE
1787,12/31/2010,12/26/1990,12/30/2015,59,20,Produce Manager,45,Female,2010,ACTIVE
1787,12/31/2011,12/26/1990,12/30/2015,60,21,Produce Manager,45,Female,2011,ACTIVE
1787,12/31/2012,12/26/1990,12/30/2015,61,22,Produce Manager,45,Female,2012,ACTIVE
1787,12/31/2013,12/26/1990,12/30/2015,62,23,Produce Manager,45,Female,2013,ACTIVE
1787,12/31/2014,12/26/1990,12/30/2015,63,24,Produce Manager,45,Female,2014,ACTIVE
1788,12/31/2006,12/28/1990,12/30/2015,55,16,Bakery Manager,45,Female,2006,ACTIVE
1788,12/31/2007,12/28/1990,12/30/2015,56,17,Bakery Manager,45,Female,2007,ACTIVE
1788,12/31/2008,12/28/1990,12/30/2015,57,18,Bakery Manager,45,Female,2008,ACTIVE
1788,12/31/2009,12/28/1990,12/30/2015,58,19,Bakery Manager,45,Female,2009,ACTIVE
1788,12/31/2010,12/28/1990,12/30/2015,59,20,Bakery Manager,45,Female,2010,ACTIVE
1788,12/31/2011,12/28/1990,12/30/2015,60,21,Bakery Manager,45,Female,2011,ACTIVE
1788,12/31/2012,12/28/1990,12/30/2015,61,22,Bakery Manager,45,Female,2012,ACTIVE
1788,12/31/2013,12/28/1990,12/30/2015,62,23,Bakery Manager,45,Female,2013,ACTIVE
1788,12/31/2014,12/28/1990,12/30/2015,63,24,Bakery Manager,45,Female,2014,ACTIVE
1789,12/31/2006,12/29/1990,12/30/2015,55,16,Meat Cutter,37,Female,2006,ACTIVE
1789,12/31/2007,12/29/1990,12/30/2015,56,17,Meat Cutter,37,Female,2007,ACTIVE
1789,12/31/2008,12/29/1990,12/30/2015,57,18,Meat Cutter,37,Female,2008,ACTIVE
1789,12/31/2009,12/29/1990,12/30/2015,58,19,Meat Cutter,37,Female,2009,ACTIVE
1789,12/31/2010,12/29/1990,12/30/2015,59,20,Meat Cutter,37,Female,2010,ACTIVE
1789,12/31/2011,12/29/1990,12/30/2015,60,21,Meat Cutter,37,Female,2011,ACTIVE
1789,12/31/2012,12/29/1990,12/30/2015,61,22,Meat Cutter,37,Female,2012,ACTIVE
1789,12/31/2013,12/29/1990,12/30/2015,62,23,Meat Cutter,37,Female,2013,ACTIVE
1789,12/31/2014,12/29/1990,12/30/2015,63,24,Meat Cutter,37,Female,2014,ACTIVE
1790,12/31/2006,12/30/1990,,55,16,Meat Cutter,18,Female,2006,ACTIVE
1790,12/31/2007,12/30/1990,,56,17,Meat Cutter,18,Female,2007,ACTIVE
1790,12/31/2008,12/30/1990,,57,18,Meat Cutter,18,Female,2008,ACTIVE
1790,12/31/2009,12/30/1990,,58,19,Meat Cutter,18,Female,2009,ACTIVE
1790,12/31/2010,12/30/1990,,59,20,Meat Cutter,18,Female,2010,ACTIVE
1790,12/31/2011,12/30/1990,,60,21,Meat Cutter,18,Female,2011,ACTIVE
1790,12/31/2012,12/30/1990,,61,22,Meat Cutter,18,Female,2012,ACTIVE
1790,12/31/2013,12/30/1990,,62,23,Meat Cutter,18,Female,2013,ACTIVE
1790,12/31/2014,12/30/1990,,63,24,Meat Cutter,18,Female,2014,ACTIVE
1790,12/31/2015,12/30/1990,,64,25,Meat Cutter,18,Female,2015,ACTIVE
